# GREAT version 4.0.4	Species assembly: mm10	Association rule: Single nearest gene: 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0006915	apoptotic process	43	2.222130e-3	1.000000e+0	6.644685e-1	1.200982e+0	2.073304e+2	249	4.107178e-2	4.932647e-2	393	5.942688e-4	1.000000e+0	1.944302e-2	1.266305e+0	1.303004e+2	165	813	4.811899e-2	2.029520e-1	peak_1013,peak_1019,peak_1065,peak_1070,peak_110,peak_1113,peak_113,peak_114,peak_1148,peak_1192,peak_1193,peak_1194,peak_1195,peak_1284,peak_1285,peak_1338,peak_1339,peak_134,peak_1340,peak_1373,peak_1377,peak_1403,peak_1413,peak_1418,peak_1475,peak_1476,peak_1507,peak_159,peak_160,peak_1609,peak_1610,peak_1621,peak_1622,peak_166,peak_1668,peak_167,peak_168,peak_169,peak_1693,peak_1694,peak_1695,peak_170,peak_1736,peak_1737,peak_1765,peak_1787,peak_1806,peak_1822,peak_184,peak_1841,peak_1865,peak_192,peak_197,peak_1971,peak_2022,peak_2039,peak_2069,peak_207,peak_2087,peak_2097,peak_217,peak_2176,peak_2177,peak_2178,peak_2179,peak_218,peak_219,peak_220,peak_221,peak_2293,peak_2294,peak_2295,peak_2310,peak_2319,peak_2320,peak_2322,peak_2323,peak_2333,peak_2334,peak_2341,peak_2342,peak_2423,peak_2478,peak_248,peak_2486,peak_2540,peak_2562,peak_2563,peak_2564,peak_2567,peak_2604,peak_2617,peak_2628,peak_2646,peak_2647,peak_2648,peak_2678,peak_2687,peak_2737,peak_2746,peak_2861,peak_2862,peak_2863,peak_2867,peak_2868,peak_2882,peak_2902,peak_2903,peak_2919,peak_2944,peak_2945,peak_2960,peak_2974,peak_2993,peak_300,peak_3007,peak_3049,peak_3050,peak_3051,peak_3073,peak_3076,peak_3077,peak_31,peak_3117,peak_3139,peak_3140,peak_3175,peak_3176,peak_3177,peak_3179,peak_3180,peak_3181,peak_32,peak_3213,peak_3216,peak_3218,peak_3360,peak_3426,peak_3442,peak_3445,peak_3481,peak_3564,peak_3568,peak_3569,peak_357,peak_3570,peak_3571,peak_358,peak_3768,peak_3769,peak_3774,peak_3775,peak_3776,peak_379,peak_3809,peak_3852,peak_3861,peak_390,peak_395,peak_3976,peak_3977,peak_3978,peak_400,peak_4004,peak_4005,peak_4006,peak_4031,peak_4032,peak_4054,peak_4055,peak_4056,peak_4072,peak_4073,peak_4096,peak_4097,peak_4119,peak_4209,peak_4239,peak_4252,peak_4269,peak_4308,peak_4309,peak_4310,peak_4311,peak_4319,peak_4328,peak_4333,peak_434,peak_4374,peak_4385,peak_4386,peak_4387,peak_4388,peak_4389,peak_4390,peak_4391,peak_4417,peak_4431,peak_4432,peak_4433,peak_445,peak_446,peak_4475,peak_4476,peak_449,peak_4506,peak_4559,peak_4610,peak_4611,peak_4642,peak_4689,peak_4690,peak_4712,peak_4713,peak_4714,peak_4720,peak_4723,peak_4728,peak_4738,peak_481,peak_482,peak_4820,peak_4832,peak_491,peak_5033,peak_508,peak_509,peak_510,peak_52,peak_528,peak_53,peak_54,peak_55,peak_598,peak_611,peak_612,peak_623,peak_639,peak_645,peak_662,peak_663,peak_719,peak_785,peak_794,peak_824,peak_837,peak_864,peak_924,peak_930	1600014C10Rik,Aatk,Acaa2,App,Bag3,Bcl2l10,Bcl2l14,Bcl7c,Bclaf1,Bid,Brsk2,C1d,Cadm1,Camk2a,Casp12,Casp7,Casr,Cck,Cecr2,Cib1,Cidea,Cit,Cradd,Cryaa,Csnk2a1,Csrnp3,Ctnnbl1,Ctsc,Cul1,Cul3,Dab2,Dab2ip,Dad1,Dap,Dapk1,Dapk2,Dapl1,Dcc,Ddx3x,Dicer1,Dnase1,Dnase1l3,Dnm1l,Dnmt3a,Dock1,Dyrk2,Egln3,Endog,Ep300,Epb41l3,Epha7,Erbb4,Esr2,Eva1a,Fasl,Fastk,Fbxo10,Fem1b,Fgf4,Fgfr2,Fhit,Fnip2,Foxo1,Foxo3,Fzd5,Fzd9,G2e3,Gdf6,Ghitm,Gli3,Grem1,Grik2,Gulp1,Hand2,Ifi204,Il12a,Inhba,Inpp5d,Irf1,Itgav,Itpr1,Jade1,Jag2,Jun,Kank2,Kitl,Lef1,Map1s,Map3k1,Map3k7,Mecom,Mef2c,Melk,Mettl21c,Mff,Myc,Naip6,Nek6,Ngf,Ngfr,Nlrp1b,Oxr1,Parp1,Pawr,Pdcd1,Pdcd2,Pdcd4,Pdk1,Phlda1,Phlpp1,Pik3r1,Pim1,Plagl1,Pmaip1,Pten,Rack1,Rassf5,Relt,Ripk2,Rnf216,Rnf34,Rps6ka1,Rps6ka2,Rps6ka3,Rybp,Sema6a,Sfrp2,Sgk1,Sh3glb1,Shh,Siah1a,Siah2,Slc5a8,Smad3,Snca,Stat1,Stk24,Sulf1,Taok1,Tchp,Tfap2b,Tgfb2,Them4,Tlr3,Tmem117,Tnfaip8,Tnfrsf8,Traf3ip2,Trp53bp2,Trp63,Tsc2,Uaca,Unc5b,Unc5c,Unc5d,Vil1,Wt1,Wwox,Xkr8,Xpa,Zc3h12a,Zfp36l1,Zmat3,Zmat4,Zswim2
GO Biological Process	GO:0060561	apoptotic process involved in morphogenesis	44	2.272504e-3	1.000000e+0	6.640876e-1	2.831164e+0	3.885328e+0	11	7.696767e-4	2.179081e-3	1569	5.542225e-2	1.000000e+0	4.541869e-1	2.079809e+0	2.884880e+0	6	18	1.749781e-3	3.333333e-1	peak_1148,peak_159,peak_160,peak_2097,peak_3049,peak_3050,peak_3051,peak_4333,peak_4431,peak_4432,peak_4433	Cryaa,Fgf4,Fzd5,Hand2,Jag2,Lef1
GO Biological Process	GO:0032479	regulation of type I interferon production	45	2.319419e-3	1.000000e+0	6.627353e-1	1.958761e+0	1.174212e+1	23	2.326093e-3	4.556260e-3	4738	3.479452e-1	1.000000e+0	9.442548e-1	1.134442e+0	1.234087e+1	14	77	4.082823e-3	1.818182e-1	peak_134,peak_1586,peak_1878,peak_1879,peak_1880,peak_2705,peak_2772,peak_2773,peak_2774,peak_2775,peak_3010,peak_3201,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3861,peak_3878,peak_4417,peak_4677,peak_4743,peak_794	Acod1,Ddx58,Hmgb1,Irf1,Mal,Mb21d1,Nlrx1,Ptpn22,Rnf216,Stat1,Tlr3,Tlr4,Zbtb20,Zfp64
GO Biological Process	GO:0046578	regulation of Ras protein signal transduction	46	2.329012e-3	1.000000e+0	6.510095e-1	1.379329e+0	6.307413e+1	87	1.249487e-2	1.723455e-2	197	1.145542e-5	1.472938e-1	7.476842e-4	1.731516e+0	3.349666e+1	58	209	1.691455e-2	2.775120e-1	peak_115,peak_116,peak_1163,peak_117,peak_1362,peak_1367,peak_1410,peak_1459,peak_1460,peak_1518,peak_1519,peak_1589,peak_1665,peak_1696,peak_1697,peak_1752,peak_1760,peak_1859,peak_192,peak_1943,peak_1944,peak_1945,peak_1946,peak_1982,peak_1983,peak_1990,peak_1991,peak_2011,peak_2086,peak_2267,peak_2279,peak_2311,peak_2408,peak_2409,peak_2439,peak_25,peak_2539,peak_2562,peak_2563,peak_2564,peak_2763,peak_2764,peak_2765,peak_2878,peak_2928,peak_2981,peak_2982,peak_3007,peak_3018,peak_3078,peak_3079,peak_3080,peak_311,peak_3222,peak_3454,peak_3462,peak_3463,peak_3504,peak_3505,peak_351,peak_3722,peak_3723,peak_3724,peak_3836,peak_3837,peak_3838,peak_3839,peak_3862,peak_400,peak_4044,peak_4137,peak_4270,peak_4327,peak_4335,peak_4353,peak_4430,peak_4466,peak_4480,peak_4481,peak_4616,peak_4617,peak_4618,peak_4619,peak_4893,peak_623,peak_805,peak_806	Abra,Arap3,Arfgef1,Arhgap24,Arhgap42,Arhgef10l,Arhgef11,Arhgef16,Arhgef17,Arhgef18,Arhgef26,Arhgef28,Arhgef3,Arhgef37,Arhgef7,Auts2,Cavin4,Col3a1,Csf1,Cul3,Cyth3,Cyth4,Dab2ip,Dnmbp,Ephb2,Eps8l2,F2r,F2rl3,Fbxo8,Fgd2,Fgf10,Gpr20,Iqsec1,Itsn1,Kalrn,Kank1,Kif14,Kitl,Kras,Mcf2,Net1,Ngf,Ntrk1,Obscn,Prex1,Psd3,Ralgps2,Rapgef1,Rit2,Robo1,Spata13,Spry1,Spry2,Ssx2ip,Tgfb2,Tiam1,Tiam2,Trio
GO Biological Process	GO:0035404	histone-serine phosphorylation	47	2.449141e-3	1.000000e+0	6.700224e-1	2.439275e+0	5.739409e+0	14	1.136967e-3	2.773376e-3	2486	1.276721e-1	1.000000e+0	6.603411e-1	1.701662e+0	3.525964e+0	6	22	1.749781e-3	2.727273e-1	peak_1121,peak_1122,peak_1123,peak_1124,peak_1270,peak_2034,peak_2035,peak_3376,peak_4154,peak_4155,peak_667,peak_668,peak_669,peak_670	Aurkc,Drd1,Gm7356,Hmga2,Prkaa2,Vrk1
GO Biological Process	GO:0006551	leucine metabolic process	48	2.499480e-3	1.000000e+0	6.695482e-1	3.906923e+0	1.791691e+0	7	3.549309e-4	1.386688e-3	978	1.532635e-2	1.000000e+0	2.014992e-1	3.565388e+0	1.121898e+0	4	7	1.166521e-3	5.714286e-1	peak_1265,peak_1266,peak_1267,peak_1372,peak_3763,peak_4134,peak_4135	Auh,Bcat1,Dao,Mccc2
GO Biological Process	GO:0035262	gonad morphogenesis	49	2.616431e-3	1.000000e+0	6.865729e-1	7.151030e+0	5.593600e-1	4	1.108082e-4	7.923930e-4	633	4.113831e-3	1.000000e+0	8.356341e-2	6.239428e+0	4.808133e-1	3	3	8.748906e-4	1.000000e+0	peak_2336,peak_2646,peak_2647,peak_315	Itgav,Lhx9,Smad4
GO Biological Process	GO:1902600	hydrogen ion transmembrane transport	50	2.636874e-3	1.000000e+0	6.780985e-1	1.748551e+0	1.772897e+1	31	3.512077e-3	6.141046e-3	5628	4.714247e-1	1.000000e+0	1.000000e+0	1.039905e+0	1.634765e+1	17	102	4.957714e-3	1.666667e-1	peak_1344,peak_1345,peak_1346,peak_1347,peak_1351,peak_1352,peak_1678,peak_1881,peak_1882,peak_1970,peak_1992,peak_1993,peak_2438,peak_2613,peak_2614,peak_2634,peak_3060,peak_314,peak_3647,peak_3648,peak_3649,peak_3816,peak_3906,peak_3907,peak_3908,peak_3948,peak_3981,peak_4,peak_5,peak_6,peak_7	Atp5g3,Atp5j,Atp5o,Atp6ap1l,Atp6v0a2,Atp6v0e2,Atp6v1f,Atp6v1g3,Atp6v1h,Cox15,Cox6c,Cox7b2,Cox7c,Ndufa4,Slc4a10,Slc9b2,Slc9c1
GO Biological Process	GO:0032481	positive regulation of type I interferon production	51	2.664429e-3	1.000000e+0	6.717496e-1	2.090873e+0	9.087115e+0	19	1.800142e-3	3.763867e-3	3573	2.314951e-1	1.000000e+0	8.330714e-1	1.299881e+0	7.693012e+0	10	48	2.916302e-3	2.083333e-1	peak_134,peak_1878,peak_1879,peak_1880,peak_2772,peak_2773,peak_2774,peak_2775,peak_3010,peak_3201,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3878,peak_4417,peak_4743,peak_794	Ddx58,Hmgb1,Irf1,Mb21d1,Ptpn22,Stat1,Tlr3,Tlr4,Zbtb20,Zfp64
GO Biological Process	GO:0034418	urate biosynthetic process	52	2.690140e-3	1.000000e+0	6.651888e-1	1.109846e+1	2.703077e-1	3	5.354749e-5	5.942948e-4	3930	2.948617e-1	1.000000e+0	9.647155e-1	3.119714e+0	3.205422e-1	1	2	2.916302e-4	5.000000e-1	peak_5008,peak_5009,peak_5010	Prps1
GO Biological Process	GO:0046395	carboxylic acid catabolic process	53	2.767538e-3	1.000000e+0	6.714152e-1	1.553876e+0	3.024694e+1	47	5.991867e-3	9.310618e-3	1558	5.450723e-2	1.000000e+0	4.498421e-1	1.296960e+0	2.852825e+1	37	178	1.079032e-2	2.078652e-1	peak_1144,peak_1207,peak_1224,peak_1265,peak_1266,peak_1267,peak_1304,peak_135,peak_1372,peak_1482,peak_1837,peak_1838,peak_2096,peak_2104,peak_2292,peak_2296,peak_2341,peak_2342,peak_2382,peak_2703,peak_2714,peak_2801,peak_3052,peak_3400,peak_3401,peak_3409,peak_3410,peak_3441,peak_3524,peak_3563,peak_3600,peak_3763,peak_3800,peak_3946,peak_4104,peak_4134,peak_4135,peak_4514,peak_4520,peak_4521,peak_4588,peak_4589,peak_4775,peak_4776,peak_4777,peak_571,peak_954	Abhd16a,Acaa2,Acad12,Acsf3,Adipoq,Aldh5a1,Aspg,Asrgl1,Auh,Bcat1,Cbs,Cdo1,Ces1f,Crot,Cyp4a32,Dao,Eci2,Faah,Ftcd,Got2,Hadh,Hao1,Hdc,Hibch,Hsd17b4,Lao1,Lep,Lpin1,Mat1a,Mccc2,Mtrr,Nos3,Pccb,Pex2,Pex5,Qdpr,Sesn2
GO Biological Process	GO:1903979	negative regulation of microglial cell activation	54	2.770140e-3	1.000000e+0	6.596011e-1	1.098288e+1	2.731525e-1	3	5.411103e-5	5.942948e-4	1160	2.568053e-2	1.000000e+0	2.846554e-1	6.239428e+0	3.205422e-1	2	2	5.832604e-4	1.000000e+0	peak_3012,peak_3013,peak_4641	Fam19a3,Ldlr
GO Biological Process	GO:0006631	fatty acid metabolic process	55	2.810517e-3	1.000000e+0	6.570478e-1	1.406025e+0	5.334186e+1	75	1.056693e-2	1.485737e-2	1930	8.159423e-2	1.000000e+0	5.435951e-1	1.194346e+0	4.856214e+1	58	303	1.691455e-2	1.914191e-1	peak_1079,peak_1207,peak_1224,peak_1240,peak_1265,peak_1266,peak_1267,peak_1355,peak_1513,peak_1586,peak_1768,peak_1778,peak_1797,peak_1837,peak_1838,peak_2029,peak_2102,peak_2104,peak_2296,peak_2341,peak_2342,peak_2358,peak_2383,peak_2429,peak_2430,peak_2507,peak_2542,peak_2714,peak_2801,peak_2993,peak_2998,peak_2999,peak_3052,peak_3223,peak_3305,peak_3336,peak_3337,peak_3376,peak_3383,peak_3400,peak_3401,peak_3413,peak_3414,peak_3441,peak_3524,peak_3609,peak_3678,peak_3679,peak_3680,peak_3681,peak_3770,peak_3777,peak_3800,peak_3823,peak_3846,peak_3946,peak_4004,peak_4005,peak_4006,peak_4104,peak_4187,peak_4429,peak_4446,peak_4447,peak_4448,peak_4514,peak_4588,peak_4589,peak_4732,peak_4775,peak_4776,peak_4777,peak_566,peak_874,peak_954	Aacs,Abhd16a,Acaa2,Acad12,Acnat2,Acod1,Acot11,Acot12,Acsf3,Adipoq,Aldh5a1,Auh,Cbr4,Ces1f,Crot,Cryl1,Cyp2c39,Cyp2c66,Cyp2d10,Cyp2s1,Cyp4a32,Dagla,Eci2,Edn2,Elovl2,Faah,Ggt5,Hacd1,Hacd4,Hadh,Hao1,Hnf1a,Hpgd,Hsd17b4,Lep,Lipc,Lpin1,Ncf1,Pccb,Pex2,Pex5,Ppara,Ppargc1a,Prkaa2,Prkab1,Prkab2,Prkag1,Ptges,Ptgr2,Qk,Sesn2,Snca,Stat5a,Tecrl,Them4,Tnxb,Tyrp1,Zadh2
GO Biological Process	GO:0030641	regulation of cellular pH	56	2.927706e-3	1.000000e+0	6.722222e-1	1.753728e+0	1.710641e+1	30	3.388751e-3	5.942948e-3	2092	9.768700e-2	1.000000e+0	6.004108e-1	1.369631e+0	1.314223e+1	18	82	5.249344e-3	2.195122e-1	peak_1426,peak_1800,peak_185,peak_186,peak_187,peak_1881,peak_1882,peak_2613,peak_2614,peak_2712,peak_2826,peak_3134,peak_3135,peak_3136,peak_357,peak_358,peak_3690,peak_3691,peak_3811,peak_3816,peak_4,peak_4253,peak_4352,peak_5,peak_6,peak_677,peak_7,peak_91,peak_92,peak_970	Atp6v0a2,Atp6v1h,Avpr1a,Car2,Ccdc115,Fasl,Rab20,Rab38,Slc26a4,Slc26a7,Slc4a10,Slc4a11,Slc4a3,Slc4a4,Slc4a7,Slc4a8,Slc9c1,Vps33a
GO Biological Process	GO:0036297	interstrand cross-link repair	57	2.932107e-3	1.000000e+0	6.614216e-1	3.122030e+0	2.882740e+0	9	5.710657e-4	1.782884e-3	4606	3.240247e-1	1.000000e+0	9.045396e-1	1.386540e+0	2.884880e+0	4	18	1.166521e-3	2.222222e-1	peak_1141,peak_1291,peak_1292,peak_1814,peak_1815,peak_1816,peak_1817,peak_1818,peak_3218	Ercc4,Ercc6l2,Xpa,Xrcc3
GO Biological Process	GO:0015992	proton transport	58	3.037683e-3	1.000000e+0	6.734229e-1	1.670133e+0	2.095641e+1	35	4.151428e-3	6.933439e-3	5604	4.595085e-1	1.000000e+0	1.000000e+0	1.039905e+0	2.019416e+1	21	126	6.124234e-3	1.666667e-1	peak_1344,peak_1345,peak_1346,peak_1347,peak_1351,peak_1352,peak_1411,peak_1678,peak_1881,peak_1882,peak_1970,peak_1992,peak_1993,peak_2438,peak_2613,peak_2614,peak_2634,peak_2712,peak_3060,peak_314,peak_3647,peak_3648,peak_3649,peak_3805,peak_3816,peak_3906,peak_3907,peak_3908,peak_3948,peak_3981,peak_4,peak_450,peak_5,peak_6,peak_7	Atp5g3,Atp5j,Atp5o,Atp6ap1l,Atp6v0a2,Atp6v0e2,Atp6v1f,Atp6v1g3,Atp6v1h,Cox15,Cox6c,Cox7b2,Cox7c,Hvcn1,Ndufa4,Nnt,Slc2a12,Slc4a10,Slc4a11,Slc9b2,Slc9c1
GO Biological Process	GO:0006818	hydrogen transport	59	3.157734e-3	1.000000e+0	6.881719e-1	1.665905e+0	2.100960e+1	35	4.161964e-3	6.933439e-3	5644	4.750585e-1	1.000000e+0	1.000000e+0	1.031717e+0	2.035443e+1	21	127	6.124234e-3	1.653543e-1	peak_1344,peak_1345,peak_1346,peak_1347,peak_1351,peak_1352,peak_1411,peak_1678,peak_1881,peak_1882,peak_1970,peak_1992,peak_1993,peak_2438,peak_2613,peak_2614,peak_2634,peak_2712,peak_3060,peak_314,peak_3647,peak_3648,peak_3649,peak_3805,peak_3816,peak_3906,peak_3907,peak_3908,peak_3948,peak_3981,peak_4,peak_450,peak_5,peak_6,peak_7	Atp5g3,Atp5j,Atp5o,Atp6ap1l,Atp6v0a2,Atp6v0e2,Atp6v1f,Atp6v1g3,Atp6v1h,Cox15,Cox6c,Cox7b2,Cox7c,Hvcn1,Ndufa4,Nnt,Slc2a12,Slc4a10,Slc4a11,Slc9b2,Slc9c1
GO Biological Process	GO:0060325	face morphogenesis	60	3.211915e-3	1.000000e+0	6.883134e-1	1.906305e+0	1.206522e+1	23	2.390100e-3	4.556260e-3	1506	4.567674e-2	1.000000e+0	3.899811e-1	1.715843e+0	6.410844e+0	11	40	3.207932e-3	2.750000e-1	peak_1236,peak_1237,peak_2420,peak_2421,peak_2480,peak_2481,peak_2482,peak_2483,peak_2484,peak_2943,peak_3049,peak_3050,peak_3051,peak_3116,peak_400,peak_44,peak_45,peak_4567,peak_4568,peak_46,peak_47,peak_547,peak_863	Arid5b,Asph,Col1a1,Crispld1,Crispld2,Dkk1,Lef1,Schip1,Tcf7l2,Tfap2a,Tgfb2
GO Biological Process	GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair	61	3.284628e-3	1.000000e+0	6.923565e-1	4.261418e+0	1.407982e+0	6	2.789188e-4	1.188590e-3	1160	2.568053e-2	1.000000e+0	2.846554e-1	6.239428e+0	3.205422e-1	2	2	5.832604e-4	1.000000e+0	peak_1814,peak_1815,peak_1816,peak_1817,peak_1818,peak_3218	Ercc4,Xpa
GO Biological Process	GO:0016055	Wnt signaling pathway	62	3.514711e-3	1.000000e+0	7.289057e-1	1.321929e+0	7.791642e+1	103	1.543511e-2	2.040412e-2	162	3.193453e-6	4.106142e-2	2.534655e-4	1.720336e+0	3.894588e+1	67	243	1.953922e-2	2.757202e-1	peak_1214,peak_1263,peak_1269,peak_1462,peak_148,peak_1488,peak_1517,peak_159,peak_160,peak_1621,peak_1622,peak_1698,peak_1736,peak_1737,peak_1804,peak_1836,peak_1910,peak_1911,peak_1912,peak_1913,peak_192,peak_2028,peak_2236,peak_2237,peak_2389,peak_2390,peak_2391,peak_2420,peak_2421,peak_2423,peak_2444,peak_2445,peak_2447,peak_2480,peak_2481,peak_2482,peak_2483,peak_2484,peak_2659,peak_2737,peak_2843,peak_2844,peak_2845,peak_2846,peak_2847,peak_2974,peak_3014,peak_3046,peak_3049,peak_3050,peak_3051,peak_3057,peak_3058,peak_3243,peak_3285,peak_3286,peak_3364,peak_3376,peak_3438,peak_3439,peak_3452,peak_3456,peak_3513,peak_3568,peak_3569,peak_3570,peak_3571,peak_3582,peak_3830,peak_3852,peak_4021,peak_4022,peak_4316,peak_4317,peak_4318,peak_4454,peak_4455,peak_4511,peak_4512,peak_4559,peak_4594,peak_4595,peak_463,peak_464,peak_4715,peak_4723,peak_4780,peak_4784,peak_4818,peak_4832,peak_4842,peak_4953,peak_582,peak_585,peak_761,peak_792,peak_793,peak_835,peak_886,peak_887,peak_888,peak_979,peak_980	Amer1,Amer2,Arl6,Axin2,Brd7,Btrc,Calcoco1,Cpe,Cpz,Csnk2a1,Ctnnb1,Cul3,Cxxc4,Cyld,Dab2,Ddx3x,Disc1,Dkk1,Fam53b,Fbxw11,Fbxw4,Fermt2,Fzd1,Fzd10,Fzd5,Fzd7,Fzd8,Fzd9,Grhl3,Kdm6a,Klf4,Lef1,Lrp4,Myc,Nphp3,Nxn,Pitx2,Prkaa2,Pten,Ptpru,Rnf146,Ror1,Ror2,Rspo2,Rspo3,Ryk,Senp2,Sfrp2,Shh,Smad3,Sostdc1,Sox4,Spin1,T,Tbl1xr1,Tcf3,Tcf7,Tcf7l1,Tcf7l2,Tle1,Tle2,Tle3,Tle4,Wnt2b,Wnt4,Wnt5a,Wwox
GO Biological Process	GO:0071345	cellular response to cytokine stimulus	63	3.537649e-3	1.000000e+0	7.220173e-1	1.217899e+0	1.609329e+2	196	3.188052e-2	3.882726e-2	658	4.343932e-3	1.000000e+0	8.488492e-2	1.238573e+0	1.073816e+2	133	670	3.878682e-2	1.985075e-1	peak_1019,peak_102,peak_1025,peak_1028,peak_1029,peak_103,peak_1030,peak_104,peak_1070,peak_1090,peak_1091,peak_1092,peak_1093,peak_1094,peak_1095,peak_11,peak_1172,peak_1174,peak_1175,peak_1176,peak_1177,peak_1178,peak_1219,peak_1243,peak_1244,peak_1268,peak_1284,peak_1285,peak_133,peak_134,peak_1384,peak_1404,peak_1405,peak_1462,peak_1496,peak_1497,peak_152,peak_153,peak_154,peak_1543,peak_155,peak_1550,peak_1579,peak_1586,peak_1589,peak_1632,peak_1634,peak_1635,peak_1726,peak_1727,peak_1728,peak_1736,peak_1737,peak_1764,peak_1785,peak_1786,peak_1830,peak_1837,peak_1838,peak_202,peak_203,peak_204,peak_2153,peak_2210,peak_2211,peak_2242,peak_2281,peak_2336,peak_2343,peak_2344,peak_2365,peak_2389,peak_2390,peak_2391,peak_2404,peak_2405,peak_2509,peak_2562,peak_2563,peak_2564,peak_2641,peak_2642,peak_2668,peak_2669,peak_2670,peak_2671,peak_2672,peak_2677,peak_2697,peak_2717,peak_2718,peak_2719,peak_2931,peak_294,peak_2949,peak_2950,peak_2980,peak_3,peak_3018,peak_3049,peak_3050,peak_3051,peak_3054,peak_3075,peak_313,peak_3187,peak_3207,peak_3243,peak_3338,peak_3339,peak_3346,peak_3347,peak_3348,peak_3349,peak_3368,peak_3413,peak_3414,peak_3426,peak_3437,peak_3481,peak_356,peak_3609,peak_365,peak_3661,peak_3696,peak_3697,peak_3698,peak_3709,peak_3716,peak_3717,peak_3731,peak_379,peak_380,peak_393,peak_3946,peak_4028,peak_4029,peak_4030,peak_4051,peak_4052,peak_4066,peak_4084,peak_4093,peak_4123,peak_4137,peak_4145,peak_4239,peak_4269,peak_4271,peak_4281,peak_4333,peak_4338,peak_4339,peak_4340,peak_4355,peak_4417,peak_445,peak_446,peak_4479,peak_448,peak_4566,peak_4575,peak_4576,peak_4678,peak_4805,peak_4893,peak_491,peak_5006,peak_5018,peak_5019,peak_536,peak_547,peak_568,peak_575,peak_58,peak_59,peak_694,peak_753,peak_779,peak_792,peak_793,peak_794,peak_829,peak_830,peak_831,peak_832,peak_844,peak_863,peak_864,peak_874,peak_894,peak_919,peak_920,peak_940,peak_941,peak_974	Acod1,Adamts12,Adipoq,Apob,Aqp4,Arid5b,Bclaf1,Cacybp,Ccl21a,Ccl25,Ccl9,Ccr4,Cib1,Col1a1,Csf1,Cxcl12,Cxcl13,Cxcl15,Cxcl2,Cxcr4,Cxcr5,Dab2ip,Dapk1,Duox1,Edn2,Egln3,Elavl2,Enah,Eps8,Erbin,Ereg,Etv3,Fgf4,Flrt2,Flrt3,Foxc1,Foxo3,Foxp1,Gbp7,Gbp9,Grem2,Has2,Ifi204,Ifna16,Ifna9,Ifnk,Il12b,Il13ra2,Il17a,Il18bp,Il18r1,Il1r1,Il1r2,Il1rapl2,Il5ra,Il6st,Ilk,Irak2,Irak4,Irf1,Irf8,Jak1,Jarid2,Khsrp,Kit,Klf2,Klf4,Klf5,Klf6,Kras,Laptm5,Lef1,Lep,Lrch1,Lrrc4c,Lrrtm3,Lrrtm4,Mcf2,Mme,Mrc1,Mrpl15,Myb,Myc,Nfil3,Nfkbia,Ngfr,Nkx6-1,Nlrp12,Npnt,Nr5a2,Nrp2,Nup35,Osm,Otx2,Pdgfb,Pfkp,Pid1,Pnpt1,Ppargc1a,Prlr,Prmt2,Relt,Rtn4rl1,Sis,Smad4,Smad7,Socs3,Socs6,Sox1,Sox9,Spry2,Spry4,Sstr1,St18,Stat1,Stat4,Stat5a,Tcf7,Thpo,Tjp2,Tle4,Tlr3,Tnfrsf8,Tnfsf11,Traf6,Twistnb,Ube2g2,Usp10,Wnt5a,Xcl1,Zc3h12a,Zfp36l1,Zfp36l2
GO Biological Process	GO:0034143	regulation of toll-like receptor 4 signaling pathway	64	3.554396e-3	1.000000e+0	7.141004e-1	3.296784e+0	2.426607e+0	8	4.807067e-4	1.584786e-3	1569	5.542225e-2	1.000000e+0	4.541869e-1	2.079809e+0	2.884880e+0	6	18	1.749781e-3	3.333333e-1	peak_1586,peak_2562,peak_2563,peak_2564,peak_2705,peak_301,peak_3010,peak_3878	Acod1,Dab2ip,Hmgb1,Mal,Ptpn22,Rab7b
GO Biological Process	GO:0048619	embryonic hindgut morphogenesis	65	3.723129e-3	1.000000e+0	7.364922e-1	3.271000e+0	2.445735e+0	8	4.844958e-4	1.584786e-3	943	1.447879e-2	1.000000e+0	1.974213e-1	4.679571e+0	6.410844e-1	3	4	8.748906e-4	7.500000e-1	peak_2480,peak_2481,peak_2482,peak_2483,peak_2484,peak_2635,peak_792,peak_793	Hoxd13,Tcf7,Tcf7l2
GO Biological Process	GO:0039536	negative regulation of RIG-I signaling pathway	66	3.742615e-3	1.000000e+0	7.291294e-1	6.463102e+0	6.188979e-1	4	1.226026e-4	7.923930e-4	4806	3.752706e-1	1.000000e+0	1.000000e+0	1.559857e+0	1.282169e+0	2	8	5.832604e-4	2.500000e-1	peak_4677,peak_913,peak_914,peak_915	Nlrx1,Sec14l1
